,H,Sxx
0,0.0,50297266.17961532
1,0.009009009009009009,50297266.17961532
2,0.018018018018018018,49517448.61348081
3,0.02702702702702703,47043034.98930837
4,0.036036036036036036,42023663.56197091
5,0.04504504504504504,37446389.68143871
6,0.05405405405405406,33768295.148176305
7,0.06306306306306306,30730009.493088
8,0.07207207207207207,28797078.03712731
9,0.08108108108108109,29004822.872080877
10,0.09009009009009009,31354406.180197477
11,0.0990990990990991,34069913.35728706
12,0.10810810810810811,37224669.94419167
13,0.11711711711711711,35281272.05340325
14,0.12612612612612611,26725665.149028193
15,0.13513513513513514,20678318.771139685
16,0.14414414414414414,19465611.52167714
17,0.15315315315315314,18405374.735366378
18,0.16216216216216217,17454277.43942627
19,0.17117117117117117,16596345.54607376
20,0.18018018018018017,16727470.754580894
21,0.1891891891891892,17463000.72745682
22,0.1981981981981982,18263014.843254495
23,0.2072072072072072,19008231.695135023
24,0.21621621621621623,17688048.894511968
25,0.22522522522522523,15164643.990344381
26,0.23423423423423423,12995721.537471712
27,0.24324324324324323,11988933.077376883
28,0.25225225225225223,11398637.654470751
29,0.26126126126126126,10862875.600191396
30,0.2702702702702703,10524382.078909311
31,0.27927927927927926,10897761.560518146
32,0.2882882882882883,11298608.65649106
33,0.2972972972972973,11731189.954991959
34,0.3063063063063063,11712233.637031676
35,0.3153153153153153,10996069.810038848
36,0.32432432432432434,9595732.761756454
37,0.3333333333333333,8602058.053935537
38,0.34234234234234234,8227296.641977583
39,0.35135135135135137,7883472.398538329
40,0.36036036036036034,7566946.2714094
41,0.36936936936936937,7310277.8780063065
42,0.3783783783783784,7539692.175845779
43,0.38738738738738737,7783881.778479659
44,0.3963963963963964,8044179.72413507
45,0.40540540540540543,7798721.822148913
46,0.4144144144144144,7211711.125165802
47,0.42342342342342343,6176578.092216962
48,0.43243243243243246,5763820.164789597
49,0.44144144144144143,5904817.266145123
50,0.45045045045045046,6069000.844045134
51,0.45945945945945943,6242201.561836525
52,0.46846846846846846,6424950.3317672685
53,0.4774774774774775,6157415.825483688
54,0.48648648648648646,5889900.945699856
55,0.4954954954954955,5644503.705522316
56,0.5045045045045045,5418607.678617549
57,0.5135135135135135,4850715.498733558
58,0.5225225225225225,4349814.25175685
59,0.5315315315315315,4145156.469068515
60,0.5405405405405406,4270940.635741494
61,0.5495495495495496,4403891.330331479
62,0.5585585585585585,4544606.942211959
63,0.5675675675675675,4548770.214724022
64,0.5765765765765766,4426086.137578038
65,0.5855855855855856,4309703.684783788
66,0.5945945945945946,4199159.889220011
67,0.6036036036036035,4047643.9752873788
68,0.6126126126126126,3654007.3878897927
69,0.6216216216216216,3406273.0340618948
70,0.6306306306306306,3301371.7263388494
71,0.6396396396396397,3360969.3496695026
72,0.6486486486486487,3422237.774572451
73,0.6576576576576576,3485367.1802122
74,0.6666666666666666,3439237.86385429
75,0.6756756756756757,3336015.817506105
76,0.6846846846846847,3238782.71634021
77,0.6936936936936937,3147034.143078843
78,0.7027027027027027,3024622.27975606
79,0.7117117117117117,2809799.6023636744
80,0.7207207207207207,2711803.17786909
