,H,Sxy
0,0.0,-3185274.872774385
1,0.009009009009009009,-3185274.872774385
2,0.018018018018018018,-3086888.037234064
3,0.02702702702702703,-2870275.627237083
4,0.036036036036036036,-2591172.694097772
5,0.04504504504504504,-2295985.5055480567
6,0.05405405405405406,-2061081.5514347048
7,0.06306306306306306,-2012551.295820887
8,0.07207207207207207,-2182566.0677447757
9,0.08108108108108109,-2639458.6678153058
10,0.09009009009009009,-3592034.04397531
11,0.0990990990990991,-4857319.044582809
12,0.10810810810810811,-6566808.930838547
13,0.11711711711711711,-6555683.589473751
14,0.12612612612612611,-4077184.9417128675
15,0.13513513513513514,-2613027.762382937
16,0.14414414414414414,-2467182.260388187
17,0.15315315315315314,-2265451.5138540287
18,0.16216216216216217,-2091210.2829655164
19,0.17117117117117117,-1939472.4554192508
20,0.18018018018018017,-2023059.8876044005
21,0.1891891891891892,-2265297.2758367285
22,0.1981981981981982,-2544919.533984308
23,0.2072072072072072,-2830560.500326502
24,0.21621621621621623,-2467532.5710768225
25,0.22522522522522523,-1763740.4472985961
26,0.23423423423423423,-1252826.5979980233
27,0.24324324324324323,-1032766.4612288882
28,0.25225225225225223,-904093.5341837963
29,0.26126126126126126,-794538.071873747
30,0.2702702702702703,-721109.5099912429
31,0.27927927927927926,-747243.7956186223
32,0.2882882882882883,-775342.6864593786
33,0.2972972972972973,-797479.950430511
34,0.3063063063063063,-749107.8685166573
35,0.3153153153153153,-608348.8093498396
36,0.32432432432432434,-423755.676831918
37,0.3333333333333333,-308991.1466310105
38,0.34234234234234234,-253916.97500823103
39,0.35135135135135137,-206784.98685559045
40,0.36036036036036034,-166256.85038334297
41,0.36936936936936937,-132546.67282212124
42,0.3783783783783784,-111315.864421395
43,0.38738738738738737,-82250.74219810279
44,0.3963963963963964,-42469.64273952422
45,0.40540540540540543,2722.929326636507
46,0.4144144144144144,38791.41880585493
47,0.42342342342342343,55204.28854601608
48,0.43243243243243246,71370.4407303223
49,0.44144144144144143,99365.73974201037
50,0.45045045045045046,130821.7277733163
51,0.45945945945945943,167095.84467605414
52,0.46846846846846846,211271.19348884252
53,0.4774774774774775,229120.93133025232
54,0.48648648648648646,242791.69316916997
55,0.4954954954954955,253443.93559812897
56,0.5045045045045045,261654.05963951352
57,0.5135135135135135,232125.3268881309
58,0.5225225225225225,204698.60606600976
59,0.5315315315315315,202316.98276199796
60,0.5405405405405406,232956.21869447618
61,0.5495495495495496,270284.89730187017
