,H,Sxy
0,0.0,-809502.8302416181
1,0.009009009009009009,-809502.8302416181
2,0.018018018018018018,-882554.1753405688
3,0.02702702702702703,-980348.1854513374
4,0.036036036036036036,-1083799.5331350546
5,0.04504504504504504,-1190402.5592545755
6,0.05405405405405406,-1299207.1653403293
7,0.06306306306306306,-1378600.939892089
8,0.07207207207207207,-1419808.6851717238
9,0.08108108108108109,-1514667.9246788286
10,0.09009009009009009,-1640858.534506817
11,0.0990990990990991,-1803097.6504529547
12,0.10810810810810811,-1961406.140366096
13,0.11711711711711711,-2045999.0337962
14,0.12612612612612611,-2198639.2113894685
15,0.13513513513513514,-2355798.902267224
16,0.14414414414414414,-2429043.140996688
17,0.15315315315315314,-2322492.967601607
18,0.16216216216216217,-2185229.521684507
19,0.17117117117117117,-2227763.924653212
20,0.18018018018018017,-2267501.6588248652
21,0.1891891891891892,-2304601.2821752047
22,0.1981981981981982,-2331857.6243432662
23,0.2072072072072072,-2364681.772196716
24,0.21621621621621623,-2361690.014510284
25,0.22522522522522523,-2357566.814967085
26,0.23423423423423423,-2349362.676220831
27,0.24324324324324323,-2228937.499328974
28,0.25225225225225223,-2236902.340094791
29,0.26126126126126126,-2269762.265358958
30,0.2702702702702703,-2301787.0360538475
31,0.27927927927927926,-2327559.921412443
32,0.2882882882882883,-2378382.259857518
33,0.2972972972972973,-2375613.098810936
34,0.3063063063063063,-2366978.5320650656
35,0.3153153153153153,-2342098.409531473
36,0.32432432432432434,-2128027.7171467966
37,0.3333333333333333,-1990708.4059394954
38,0.34234234234234234,-1981054.2133588817
39,0.35135135135135137,-1971399.1999455353
40,0.36036036036036034,-1961793.0816727383
41,0.36936936936936937,-1998568.2290259618
42,0.3783783783783784,-2008926.01186662
43,0.38738738738738737,-1991693.308436499
44,0.3963963963963964,-1974728.4831998707
45,0.40540540540540543,-1845086.8332958233
46,0.4144144144144144,-1694034.9642716337
47,0.42342342342342343,-1678448.807989554
48,0.43243243243243246,-1669142.533256214
49,0.44144144144144143,-1658021.8216987085
50,0.45045045045045046,-1642867.301139946
51,0.45945945945945943,-1697461.7160271113
52,0.46846846846846846,-1706209.3129153522
53,0.4774774774774775,-1714865.132856032
54,0.48648648648648646,-1636231.9173954516
55,0.4954954954954955,-1519114.6630099104
56,0.5045045045045045,-1474641.9142642608
57,0.5135135135135135,-1442916.502108195
58,0.5225225225225225,-1412414.8474627745
59,0.5315315315315315,-1381687.9684824448
60,0.5405405405405406,-1351708.2824954144
61,0.5495495495495496,-1369750.273278162
62,0.5585585585585585,-1371974.4772893896
63,0.5675675675675675,-1370777.1809715608
64,0.5765765765765766,-1290279.7449708695
65,0.5855855855855856,-1238022.2111844625
66,0.5945945945945946,-1216475.9395552785
67,0.6036036036036035,-1195357.9854416589
68,0.6126126126126126,-1174443.8315519695
69,0.6216216216216216,-1154127.5814135405
70,0.6306306306306306,-1167800.8071339987
71,0.6396396396396397,-1139980.4080244466
72,0.6486486486486487,-1114412.7424219241
73,0.6576576576576576,-1053958.1383672662
74,0.6666666666666666,-988758.2158166362
75,0.6756756756756757,-974785.3009728084
76,0.6846846846846847,-961577.4942870624
77,0.6936936936936937,-947838.8415378632
78,0.7027027027027027,-934441.2189464893
79,0.7117117117117117,-939623.4188127164
80,0.7207207207207207,-948295.8234891556
81,0.7297297297297297,-951581.7937636133
82,0.7387387387387387,-937328.9964417953
83,0.7477477477477478,-861823.0041079733
84,0.7567567567567568,-795165.2157645585
85,0.7657657657657657,-764898.006699299
86,0.7747747747747747,-736450.9509778478
87,0.7837837837837838,-748489.8420577415
88,0.7927927927927928,-772218.2652979558
89,0.8018018018018018,-793416.7626392692
90,0.8108108108108109,-780866.7224314273
91,0.8198198198198198,-768635.3904361925
92,0.8288288288288288,-716407.736580567
93,0.8378378378378378,-665013.3179658601
94,0.8468468468468469,-642669.7805902173
95,0.8558558558558559,-623077.8257744698
96,0.8648648648648649,-633499.2181212672
97,0.8738738738738738,-647276.1552063493
98,0.8828828828828829,-655535.0976634914
99,0.8918918918918919,-633859.9321987799
100,0.9009009009009009,-593995.162027414
101,0.9099099099099099,-557414.2091556463
102,0.9189189189189189,-524075.54902719887
103,0.9279279279279279,-509470.94203158456
104,0.9369369369369369,-507043.73670832865
105,0.9459459459459459,-520851.27547818684
106,0.954954954954955,-546646.5752495624
107,0.963963963963964,-574468.4064374325
108,0.9729729729729729,-568575.63692564
109,0.9819819819819819,-541925.0038812608
110,0.990990990990991,-516965.012690785
111,1.0,-493546.76898111013
112,1.009009009009009,-471616.27787693974
113,1.018018018018018,-451051.86771721963
114,1.027027027027027,-439087.0543719032
115,1.0360360360360361,-447547.1406164322
116,1.045045045045045,-456336.93330008176
117,1.054054054054054,-454867.9897554372
118,1.063063063063063,-411629.01148210646
119,1.072072072072072,-369446.6030804419
120,1.0810810810810811,-354707.7512082855
121,1.09009009009009,-340802.00525485305
122,1.0990990990990992,-327668.43129109964
123,1.1081081081081081,-315251.5319729467
124,1.117117117117117,-312253.68705997046
125,1.1261261261261262,-318473.3522544131
126,1.135135135135135,-324337.5335855699
127,1.1441441441441442,-311365.8697942132
128,1.1531531531531531,-298669.1547875277
129,1.162162162162162,-292724.10265600396
130,1.1711711711711712,-288090.03167884774
131,1.1801801801801801,-283536.86674569896
132,1.1891891891891893,-279062.851017028
133,1.1981981981981982,-274685.72454879107
134,1.207207207207207,-280505.32052141445
135,1.2162162162162162,-278761.70457433834
136,1.2252252252252251,-259489.28499714565
137,1.2342342342342343,-241482.56874178143
138,1.2432432432432432,-229168.97320144044
139,1.2522522522522523,-225944.57374314492
140,1.2612612612612613,-222782.63455563792
141,1.2702702702702702,-219681.58446601385
142,1.2792792792792793,-222749.5847464315
143,1.2882882882882882,-231257.9047799975
144,1.2972972972972974,-229653.9532904911
145,1.3063063063063063,-220603.4520304514
146,1.3153153153153152,-207420.97767551008
147,1.3243243243243243,-196550.39173996495
148,1.3333333333333333,-191910.10963203222
149,1.3423423423423424,-187384.57471442866
150,1.3513513513513513,-182970.28216588608
151,1.3603603603603605,-182258.1696302949
152,1.3693693693693694,-183424.56698364168
153,1.3783783783783783,-178848.3493097013
154,1.3873873873873874,-170648.68354305535
155,1.3963963963963963,-160500.74243285894
156,1.4054054054054055,-151697.06089738413
157,1.4144144144144144,-147966.12424590948
158,1.4234234234234233,-144328.37623412177
159,1.4324324324324325,-140780.9501285374
160,1.4414414414414414,-140525.71116465522
161,1.4504504504504505,-142745.740946388
162,1.4594594594594594,-144682.05543292183
163,1.4684684684684683,-140499.66189897878
164,1.4774774774774775,-131156.59411557167
165,1.4864864864864864,-122531.10268968869
166,1.4954954954954955,-115976.88606420977
167,1.5045045045045045,-112240.94965826083
168,1.5135135135135136,-108629.59690116845
169,1.5225225225225225,-105245.46193922752
170,1.5315315315315314,-106388.52291655185
171,1.5405405405405406,-107555.87297082602
172,1.5495495495495495,-106666.88210573526
173,1.5585585585585586,-100923.63181345376
174,1.5675675675675675,-94013.47576271942
175,1.5765765765765765,-87731.13555312148
176,1.5855855855855856,-84612.96288570511
177,1.5945945945945945,-81594.82920905319
178,1.6036036036036037,-78351.55717813042
179,1.6126126126126126,-75577.74270600936
180,1.6216216216216217,-75505.04619518797
181,1.6306306306306306,-75388.5350090069
182,1.6396396396396395,-69707.0334730051
183,1.6486486486486487,-63622.989794716406
184,1.6576576576576576,-58105.68004475517
185,1.6666666666666667,-54433.74763437256
186,1.6756756756756757,-51687.541336619746
187,1.6846846846846846,-50147.370331819075
188,1.6936936936936937,-49339.01453741599
189,1.7027027027027026,-48728.20217111477
190,1.7117117117117118,-48102.20182743055
191,1.7207207207207207,-45329.491527769234
192,1.7297297297297298,-41732.946814953786
193,1.7387387387387387,-38464.63151665922
194,1.7477477477477477,-36397.09261723814
195,1.7567567567567568,-35482.12900488661
196,1.7657657657657657,-35032.052054965716
197,1.7747747747747749,-34565.80714959423
198,1.7837837837837838,-33911.54455361747
199,1.7927927927927927,-32904.56345399046
200,1.8018018018018018,-31596.372607687463
201,1.8108108108108107,-28213.78953369066
202,1.8198198198198199,-25148.059461414407
203,1.8288288288288288,-22263.62560142329
204,1.8378378378378377,-20398.80526246234
205,1.8468468468468469,-19533.99079748594
206,1.8558558558558558,-18614.975511252273
207,1.864864864864865,-17622.30433678092
208,1.8738738738738738,-15902.875357803516
209,1.882882882882883,-14226.631918844765
210,1.8918918918918919,-12431.36291447764
211,1.9009009009009008,-10453.550294924584
212,1.90990990990991,-8679.875210585142
213,1.9189189189189189,-7118.547515276869
214,1.927927927927928,-6030.417555029048
215,1.936936936936937,-4893.824824907963
216,1.9459459459459458,-3699.304150716686
217,1.954954954954955,-2347.8416209410093
218,1.9639639639639639,-991.0527311581677
219,1.972972972972973,325.2737966479436
220,1.981981981981982,1534.2310723737407
221,1.990990990990991,2735.9040080225614
