,H,Sxx
0,0.0,5916934.479194951
1,0.009009009009009009,5916934.479194951
2,0.018018018018018018,5916829.211241326
3,0.02702702702702703,5914874.950536838
4,0.036036036036036036,5909670.8089822
5,0.04504504504504504,5908641.6468465
6,0.05405405405405406,5907600.060746371
7,0.06306306306306306,5906483.326517726
8,0.07207207207207207,5905204.466915084
9,0.08108108108108109,5903797.518800969
10,0.09009009009009009,5902343.03177482
11,0.0990990990990991,5900777.138523842
12,0.10810810810810811,5899118.448741701
13,0.11711711711711711,5873387.755217844
14,0.12612612612612611,5871197.390735009
15,0.13513513513513514,5871642.627149663
16,0.14414414414414414,5872023.081719301
17,0.15315315315315314,5872315.828846979
18,0.16216216216216217,5872514.220772275
19,0.17117117117117117,5872641.658031998
20,0.18018018018018017,5872773.851662973
21,0.1891891891891892,5872857.550702614
22,0.1981981981981982,5804273.573278552
23,0.2072072072072072,5764647.306927747
24,0.21621621621621623,5767128.965634612
25,0.22522522522522523,5769552.809094418
26,0.23423423423423423,5771944.063282367
27,0.24324324324324323,5774324.440603037
28,0.25225225225225223,5776651.623060351
29,0.26126126126126126,5778879.818298075
30,0.2702702702702703,5781010.942805338
31,0.27927927927927926,5750606.279761111
32,0.2882882882882883,5655926.301307199
33,0.2972972972972973,5652861.893445669
34,0.3063063063063063,5654273.858263443
35,0.3153153153153153,5655666.756758987
36,0.32432432432432434,5657110.305959376
37,0.3333333333333333,5658504.772752526
38,0.34234234234234234,5659741.734237232
39,0.35135135135135137,5660765.197985125
40,0.36036036036036034,5661724.748444204
41,0.36936936936936937,5548049.175089763
42,0.3783783783783784,5506795.9585851785
43,0.38738738738738737,5508693.099062518
44,0.3963963963963964,5510401.429867542
45,0.40540540540540543,5511340.320351577
46,0.4144144144144144,5512285.33269026
47,0.42342342342342343,5513740.424136119
48,0.43243243243243246,5515127.454735625
49,0.44144144144144143,5516577.707238172
50,0.45045045045045046,5466714.067404511
51,0.45945945945945943,5345213.842607048
52,0.46846846846846846,5347085.085924426
53,0.4774774774774775,5348910.861310723
54,0.48648648648648646,5350690.960276879
55,0.4954954954954955,5352425.175932441
56,0.5045045045045045,5354366.119519292
57,0.5135135135135135,5356319.017025002
58,0.5225225225225225,5358235.8974793805
59,0.5315315315315315,5352895.08558436
60,0.5405405405405406,5218724.046928732
61,0.5495495495495496,5179567.090723724
62,0.5585585585585585,5182218.261262941
63,0.5675675675675675,5184841.591092697
64,0.5765765765765766,5187436.905192941
65,0.5855855855855856,5189802.095243669
66,0.5945945945945946,5192124.597726389
67,0.6036036036036035,5194365.685625194
68,0.6126126126126126,5196138.564100483
69,0.6216216216216216,5117130.615874469
70,0.6306306306306306,5075505.233713251
71,0.6396396396396397,5067891.7108469615
72,0.6486486486486487,5060264.016518002
73,0.6576576576576576,5052622.488766858
74,0.6666666666666666,5045184.996675458
75,0.6756756756756757,5037860.2905577235
76,0.6846846846846847,5030528.962179795
77,0.6936936936936937,5023602.979070743
78,0.7027027027027027,5014562.603974002
79,0.7117117117117117,4912723.510114059
80,0.7207207207207207,4915180.924529723
81,0.7297297297297297,4917616.72295275
82,0.7387387387387387,4920030.767302713
83,0.7477477477477478,4922413.063692216
84,0.7567567567567568,4924672.725716552
85,0.7657657657657657,4926907.738479869
86,0.7747747747747747,4929010.383294702
87,0.7837837837837838,4930713.757286285
88,0.7927927927927928,4838569.070533341
89,0.8018018018018018,4749400.733337217
90,0.8108108108108109,4751703.53976352
91,0.8198198198198198,4753973.874893975
92,0.8288288288288288,4756211.527888305
93,0.8378378378378378,4758453.459938885
94,0.8468468468468469,4760674.317031305
95,0.8558558558558559,4748449.903916897
96,0.8648648648648649,4707940.915723475
97,0.8738738738738738,4668115.6231039055
98,0.8828828828828829,4574225.673546631
99,0.8918918918918919,4559043.693340105
100,0.9009009009009009,4543946.884593711
101,0.9099099099099099,4529020.728312101
102,0.9189189189189189,4514245.797057184
103,0.9279279279279279,4499554.494044677
104,0.9369369369369369,4505560.33432285
105,0.9459459459459459,4521393.313384239
106,0.954954954954955,4498410.261408761
107,0.963963963963964,4475657.423284119
108,0.9729729729729729,4461055.814557845
109,0.9819819819819819,4455257.827261345
110,0.990990990990991,4449461.7815941395
111,1.0,4443293.989639146
112,1.009009009009009,4437030.139923564
113,1.018018018018018,4424920.689142459
114,1.027027027027027,4458427.680413118
115,1.0360360360360361,4444928.890689822
116,1.045045045045045,4431499.913950148
117,1.054054054054054,4418140.314926009
118,1.063063063063063,4404849.660497001
119,1.072072072072072,4391627.519708744
120,1.0810810810810811,4378558.369879482
121,1.09009009009009,4365800.0828192085
122,1.0990990990990992,4345791.513121917
123,1.1081081081081081,4187185.3342088033
124,1.117117117117117,4180247.723589315
125,1.1261261261261262,4173325.508881367
126,1.135135135135135,4166418.6803399953
127,1.1441441441441442,4159527.227776931
128,1.1531531531531531,4152651.1405676943
129,1.162162162162162,4145877.466294044
130,1.1711711711711712,4139570.704405127
131,1.1801801801801801,4133275.282099777
132,1.1891891891891893,4049932.9435796584
133,1.1981981981981982,4122552.8190368293
134,1.207207207207207,4115956.8577430034
135,1.2162162162162162,4109378.9820069843
136,1.2252252252252251,4102819.1316836155
137,1.2342342342342343,4096277.246790341
138,1.2432432432432432,4089753.2675078437
139,1.2522522522522523,4083247.1341806324
140,1.2612612612612613,4076533.998644024
141,1.2702702702702702,4033094.6140516973
142,1.2792792792792793,3944120.4893591544
143,1.2882882882882882,3942215.11916875
144,1.2972972972972974,3940232.1010294626
145,1.3063063063063063,3938236.480625678
146,1.3153153153153152,3936228.2973027527
147,1.3243243243243243,3934207.5906089023
148,1.3333333333333333,3932174.400293275
149,1.3423423423423424,3930160.6079664472
150,1.3513513513513513,3928179.668717521
151,1.3603603603603605,3883985.47898325
152,1.3693693693693694,3805612.3756057797
153,1.3783783783783783,3799139.710861878
154,1.3873873873873874,3792680.9619412683
155,1.3963963963963963,3786236.129801156
156,1.4054054054054055,3779805.2148518004
157,1.4144144144144144,3773388.21696457
158,1.4234234234234233,3766978.020301046
159,1.4324324324324325,3760520.932754834
160,1.4414414414414414,3711979.2805199227
161,1.4504504504504505,3742051.246986598
162,1.4594594594594594,3723873.0207911213
163,1.4684684684684683,3705870.3956181915
164,1.4774774774774775,3688040.8414864703
165,1.4864864864864864,3670381.876741476
166,1.4954954954954955,3652891.06690813
167,1.5045045045045045,3635566.9775879956
168,1.5135135135135136,3618496.4837428113
169,1.5225225225225225,3601585.500765591
170,1.5315315315315314,3662411.2676447853
171,1.5405405405405406,3676547.7181360675
172,1.5495495495495495,3658832.8295590244
173,1.5585585585585586,3641287.746139474
174,1.5675675675675675,3623910.039314126
175,1.5765765765765765,3606697.326586881
176,1.5855855855855856,3589647.270442269
177,1.5945945945945945,3572885.120290952
178,1.6036036036036037,3556290.371794096
179,1.6126126126126126,3478908.923927435
180,1.6216216216216217,3502136.7259956473
181,1.6306306306306306,3485450.800231809
182,1.6396396396396395,3468922.8138951263
183,1.6486486486486487,3452550.5394954346
184,1.6576576576576576,3436331.7911499613
185,1.6666666666666667,3420259.9398050294
186,1.6756756756756757,3404242.1835277136
187,1.6846846846846846,3388373.6352648335
188,1.6936936936936937,3432673.331433633
189,1.7027027027027026,3449401.1983281104
190,1.7117117117117118,3459810.8962780484
191,1.7207207207207207,3441524.6932284907
192,1.7297297297297298,3423430.7122336193
193,1.7387387387387387,3405525.9391384125
194,1.7477477477477477,3387814.698599985
195,1.7567567567567568,3370297.7219987954
196,1.7657657657657657,3352960.8917983957
197,1.7747747747747749,3364046.713077235
198,1.7837837837837838,3326987.0472756918
199,1.7927927927927927,3307326.2208039295
200,1.8018018018018018,3302792.967715022
201,1.8108108108108107,3298270.5228036167
202,1.8198198198198199,3293758.8538051792
203,1.8288288288288288,3289266.2509208485
204,1.8378378378378377,3284891.5888653095
205,1.8468468468468469,3280527.440226796
206,1.8558558558558558,3244169.6520963367
207,1.864864864864865,3235439.0072495756
208,1.8738738738738738,3226732.3360355487
209,1.882882882882883,3218071.9642998585
210,1.8918918918918919,3209457.5270646573
211,1.9009009009009008,3200888.6631434695
212,1.90990990990991,3192365.0150925396
213,1.9189189189189189,3163277.645729191
214,1.927927927927928,3132469.6274580895
215,1.936936936936937,3167715.9990229597
216,1.9459459459459458,3152656.707421853
217,1.954954954954955,3137767.854731914
218,1.9639639639639639,3123017.5282277213
219,1.972972972972973,3108403.824766717
220,1.981981981981982,3093924.875492098
221,1.990990990990991,3079578.8450745125
222,2.0,3097760.9768427485
223,2.009009009009009,3077672.619992385
224,2.018018018018018,3066553.3614762514
225,2.027027027027027,3090105.7719210773
226,2.036036036036036,3068608.8440282037
227,2.045045045045045,3048308.1928664735
228,2.054054054054054,3028618.6329756435
229,2.063063063063063,3009177.99335427
230,2.0720720720720722,2989981.660242012
231,2.081081081081081,3007066.0317255557
232,2.09009009009009,2988201.4373196363
233,2.099099099099099,2969504.5450696847
234,2.108108108108108,3006509.153382776
235,2.1171171171171173,2989846.9527630657
236,2.126126126126126,2973418.6143150656
237,2.135135135135135,2957199.7421501195
238,2.144144144144144,2941155.084943681
239,2.153153153153153,2925281.880470243
240,2.1621621621621623,2928188.1108485637
241,2.171171171171171,2945886.8726074677
242,2.18018018018018,2927148.1487838584
243,2.189189189189189,2938094.323815137
244,2.1981981981981984,2922630.1239480036
245,2.2072072072072073,2907271.9242558437
246,2.2162162162162162,2892022.028219628
247,2.225225225225225,2876929.096034549
248,2.234234234234234,2861990.7526928755
249,2.2432432432432434,2857283.326913654
250,2.2522522522522523,2888743.6852912134
251,2.2612612612612613,2874093.0467723585
252,2.27027027027027,2852256.9197076196
253,2.279279279279279,2823224.4901833707
254,2.2882882882882885,2814098.5582886576
255,2.2972972972972974,2805016.1761843245
256,2.3063063063063063,2795992.2309588687
257,2.315315315315315,2787026.160443385
258,2.324324324324324,2778117.4096566834
259,2.3333333333333335,2817560.698358962
260,2.3423423423423424,2813613.2835865696
261,2.3513513513513513,2806371.7412373363
262,2.3603603603603602,2760802.683487352
263,2.369369369369369,2756886.3187371297
264,2.3783783783783785,2753062.4875604627
265,2.3873873873873874,2749248.517611767
266,2.3963963963963963,2745444.373661794
267,2.4054054054054053,2741650.020632814
268,2.414414414414414,2737865.423597928
269,2.4234234234234235,2711354.8940024874
270,2.4324324324324325,2710646.41789849
271,2.4414414414414414,2671388.42180014
272,2.4504504504504503,2667674.434631387
273,2.4594594594594597,2667015.9072076385
274,2.4684684684684686,2666307.6552956044
275,2.4774774774774775,2665597.758645354
276,2.4864864864864864,2664886.2200744827
277,2.4954954954954953,2664173.0424051564
278,2.5045045045045047,2637327.0727903023
279,2.5135135135135136,2633500.975631529
280,2.5225225225225225,2629628.9196451167
281,2.5315315315315314,2585331.4258331046
282,2.5405405405405403,2581769.900346618
283,2.5495495495495497,2578217.7050048597
284,2.5585585585585586,2574674.8050206406
285,2.5675675675675675,2571141.1657695263
286,2.5765765765765765,2567616.752788959
287,2.5855855855855854,2587232.744853372
288,2.5945945945945947,2585667.5858824295
289,2.6036036036036037,2579279.4008651846
290,2.6126126126126126,2572922.701708022
291,2.6216216216216215,2525496.8485734384
292,2.6306306306306304,2515171.63288038
293,2.6396396396396398,2504930.1211441774
294,2.6486486486486487,2494771.304361017
295,2.6576576576576576,2484694.1896005333
296,2.6666666666666665,2482951.029708097
297,2.6756756756756754,2507034.898759568
298,2.684684684684685,2495226.236576728
299,2.6936936936936937,2483526.548998971
300,2.7027027027027026,2473183.2107123914
301,2.7117117117117115,2468815.604041769
302,2.720720720720721,2464463.3793868427
303,2.72972972972973,2460126.455719381
304,2.7387387387387387,2455804.752578655
305,2.7477477477477477,2451498.1900664857
306,2.7567567567567566,2475990.07940416
307,2.765765765765766,2479397.1439944017
308,2.774774774774775,2471422.122205086
309,2.7837837837837838,2463338.066015336
310,2.7927927927927927,2455306.655927664
311,2.8018018018018016,2447327.380003865
312,2.810810810810811,2439399.732913091
313,2.81981981981982,2431523.215825743
314,2.828828828828829,2411458.5327865137
315,2.8378378378378377,2387392.4515163023
316,2.8468468468468466,2352009.817858762
317,2.855855855855856,2352812.9351265207
318,2.864864864864865,2353743.648374494
319,2.873873873873874,2354672.0538951564
320,2.8828828828828827,2355685.998773548
321,2.8918918918918917,2356740.710196244
322,2.900900900900901,2357794.140183321
323,2.90990990990991,2355397.6771041937
324,2.918918918918919,2350109.832434917
325,2.9279279279279278,2315248.237464348
326,2.9369369369369367,2305485.5457024155
327,2.945945945945946,2300557.7843023245
328,2.954954954954955,2295651.887681974
329,2.963963963963964,2290746.9293692987
330,2.972972972972973,2285857.5937214047
331,2.981981981981982,2280989.085020353
332,2.990990990990991,2304307.953971734
333,3.0,2307556.724535735
334,3.009009009009009,2283935.8411350297
335,3.018018018018018,2271700.5148780905
336,3.027027027027027,2263266.699144236
337,3.036036036036036,2254888.338692539
338,3.045045045045045,2246554.824127202
339,3.054054054054054,2238274.597314537
340,3.063063063063063,2230054.7182588503
341,3.0720720720720722,2231863.3741762727
342,3.081081081081081,2250755.504637309
343,3.09009009009009,2244184.786652286
344,3.099099099099099,2222281.908463466
345,3.108108108108108,2215471.768195401
346,3.1171171171171173,2208721.530376356
347,3.126126126126126,2202014.90505656
348,3.135135135135135,2195367.831985813
349,3.144144144144144,2188760.520643385
350,3.153153153153153,2182192.617629658
351,3.1621621621621623,2193493.131036366
352,3.171171171171171,2210269.8567013987
353,3.18018018018018,2186481.347728724
354,3.189189189189189,2167679.8699140516
355,3.198198198198198,2162657.8778774003
356,3.2072072072072073,2157648.551930166
357,3.2162162162162162,2152629.2363646785
358,3.225225225225225,2147633.21883691
359,3.234234234234234,2142660.3375131744
360,3.2432432432432434,2139268.2305624234
361,3.2522522522522523,2154398.726593227
362,3.2612612612612613,2142484.611717015
363,3.27027027027027,2123139.8312728857
364,3.279279279279279,2111279.6321405694
