,H,Sxy
0,0.0,-2447130.7124791923
1,0.009009009009009009,-2488609.8249131264
2,0.018018018018018018,-2651730.509402187
3,0.02702702702702703,-2715060.7544033793
4,0.036036036036036036,-2673480.6930235727
5,0.04504504504504504,-2566089.2981380634
6,0.05405405405405406,-2466806.0982705136
7,0.06306306306306306,-2464462.68963167
8,0.07207207207207207,-2558307.3032167456
9,0.08108108108108109,-2797216.80318998
10,0.09009009009009009,-3175580.156043991
11,0.0990990990990991,-3593316.6620592386
12,0.10810810810810811,-3646894.9024828956
13,0.11711711711711711,-3527740.772484926
14,0.12612612612612611,-3368008.595697143
15,0.13513513513513514,-3222086.1454838356
16,0.14414414414414414,-3314173.935708165
17,0.15315315315315314,-3573741.4466619603
18,0.16216216216216217,-3844839.8113437323
19,0.17117117117117117,-4117695.049599224
20,0.18018018018018017,-4405696.213207491
21,0.1891891891891892,-4132720.000979751
22,0.1981981981981982,-3209533.1763418186
23,0.2072072072072072,-2447010.056187669
24,0.21621621621621623,-2309650.615576912
25,0.22522522522522523,-2198663.2763164416
26,0.23423423423423423,-2364205.9630822516
27,0.24324324324324323,-2544242.11133731
28,0.25225225225225223,-2726512.784103725
29,0.26126126126126126,-2917738.0469170515
30,0.2702702702702703,-3072032.990231023
31,0.27927927927927926,-2772212.8335058466
32,0.2882882882882883,-2084940.9279756215
33,0.2972972972972973,-2044526.6989314829
34,0.3063063063063063,-2034914.2810583757
35,0.3153153153153153,-2025379.8516244257
36,0.32432432432432434,-2015922.771890985
37,0.3333333333333333,-2012086.160348165
38,0.34234234234234234,-2009985.8325000661
39,0.35135135135135137,-1980672.6861366061
40,0.36036036036036034,-1704268.5600276932
41,0.36936936936936937,-1212147.848286435
42,0.3783783783783784,-1125190.3318517164
43,0.38738738738738737,-1156395.825582506
44,0.3963963963963964,-1188636.7718561029
45,0.40540540540540543,-1221956.749763969
46,0.4144144144144144,-1251288.8318755028
47,0.42342342342342343,-1280777.4485562742
48,0.43243243243243246,-1308782.6326744356
49,0.44144144144144143,-1206440.0452988134
