,H,Sxy
0,0.0,-14155.478238511032
1,0.009009009009009009,-15330.884625800323
2,0.018018018018018018,-17867.089589894596
3,0.02702702702702703,-20400.744695197518
4,0.036036036036036036,-22931.84472128198
5,0.04504504504504504,-26018.072155896174
6,0.05405405405405406,-29257.941715421137
7,0.06306306306306306,-32271.622057994184
8,0.07207207207207207,-35282.19639289744
9,0.08108108108108109,-38289.654649884775
10,0.09009009009009009,-43957.041455968945
11,0.0990990990990991,-51533.84993494186
12,0.10810810810810811,-58920.51727670292
13,0.11711711711711711,-66283.7805702336
14,0.12612612612612611,-73623.52027998285
15,0.13513513513513514,-80078.41215319744
16,0.14414414414414414,-85548.0611185381
17,0.15315315315315314,-90755.80999387676
18,0.16216216216216217,-95946.93585553969
19,0.17117117117117117,-101121.42486655884
20,0.18018018018018017,-106284.66233204407
21,0.1891891891891892,-111436.70863884367
22,0.1981981981981982,-115948.54033446201
23,0.2072072072072072,-120276.33276576076
24,0.21621621621621623,-124579.6949011995
25,0.22522522522522523,-128897.50451662343
26,0.23423423423423423,-133274.88878084283
27,0.24324324324324323,-138285.0602464868
28,0.25225225225225223,-143318.41512460713
29,0.26126126126126126,-148344.7341525958
30,0.2702702702702703,-153382.52588520493
31,0.27927927927927926,-158510.25762874956
32,0.2882882882882883,-163061.3719351729
33,0.2972972972972973,-167433.8961591792
34,0.3063063063063063,-171779.13816915484
35,0.3153153153153153,-176124.45366362558
36,0.32432432432432434,-180764.7922886643
37,0.3333333333333333,-185302.69033738936
38,0.34234234234234234,-189782.65071422872
39,0.35135135135135137,-194233.3267378146
40,0.36036036036036034,-198586.5451123383
41,0.36936936936936937,-202715.84441377153
42,0.3783783783783784,-206725.47519120338
43,0.38738738738738737,-210581.27429245866
44,0.3963963963963964,-214407.02908655663
45,0.40540540540540543,-218204.91842959647
46,0.4144144144144144,-222430.03015817064
47,0.42342342342342343,-226486.64106566733
48,0.43243243243243246,-230429.77088522777
49,0.44144144144144143,-234344.03531496832
50,0.45045045045045046,-238188.6372961639
51,0.45945945945945943,-241688.5611621737
52,0.46846846846846846,-245132.93488282594
53,0.4774774774774775,-248515.64304903938
54,0.48648648648648646,-251862.48220497093
55,0.4954954954954955,-255182.0714387594
56,0.5045045045045045,-258738.449528438
57,0.5135135135135135,-262362.24073777685
58,0.5225225225225225,-265833.80688595993
59,0.5315315315315315,-269277.02792802546
60,0.5405405405405406,-272692.1167242989
61,0.5495495495495496,-275830.1273016974
62,0.5585585585585585,-278877.64092939976
63,0.5675675675675675,-281918.1571970676
64,0.5765765765765766,-284842.3208655595
65,0.5855855855855856,-287402.185007908
66,0.5945945945945946,-290173.22718040954
67,0.6036036036036035,-293209.6025013126
68,0.6126126126126126,-296043.9753151017
69,0.6216216216216216,-298843.7524157071
70,0.6306306306306306,-301609.33919455146
71,0.6396396396396397,-304775.47473634564
72,0.6486486486486487,-308068.7248697806
73,0.6576576576576576,-311204.31234712293
74,0.6666666666666666,-314298.4401114909
75,0.6756756756756757,-317355.0868283206
76,0.6846846846846847,-319945.0182381586
77,0.6936936936936937,-320956.05569155846
78,0.7027027027027027,-321947.9846180313
79,0.7117117117117117,-322924.9246409034
80,0.7207207207207207,-323887.7635375127
81,0.7297297297297297,-325032.22060721566
82,0.7387387387387387,-327700.1759715263
83,0.7477477477477478,-330153.62937708496
84,0.7567567567567568,-332530.3904514993
85,0.7657657657657657,-334886.6330480098
86,0.7747747747747747,-337222.39819359325
87,0.7837837837837838,-339430.5943439782
88,0.7927927927927928,-341584.6145098778
89,0.8018018018018018,-343714.9880128781
90,0.8108108108108109,-345826.8548435527
91,0.8198198198198198,-347920.3648826931
92,0.8288288288288288,-349819.269880097
93,0.8378378378378378,-351789.83882000175
94,0.8468468468468469,-353737.73975728505
95,0.8558558558558559,-355662.8273231861
96,0.8648648648648649,-357564.5731799123
97,0.8738738738738738,-359392.29163905676
98,0.8828828828828829,-361110.1922585797
99,0.8918918918918919,-362699.48709975934
100,0.9009009009009009,-364269.6844986772
101,0.9099099099099099,-365820.99188445235
102,0.9189189189189189,-367407.87358969206
103,0.9279279279279279,-368932.8847621625
104,0.9369369369369369,-370364.1485265481
105,0.9459459459459459,-371777.5212291873
106,0.954954954954955,-373173.201252182
107,0.963963963963964,-374546.45713300083
108,0.9729729729729729,-375896.4784802924
109,0.9819819819819819,-377223.9689307062
110,0.990990990990991,-378534.7008462319
111,1.0,-379828.85925302247
112,1.009009009009009,-381115.250461679
113,1.018018018018018,-382227.3597400746
114,1.027027027027027,-382823.90338681586
115,1.0360360360360361,-383405.4685363036
116,1.045045045045045,-383972.2964701045
117,1.054054054054054,-384497.67762432783
118,1.063063063063063,-384988.21017091366
119,1.072072072072072,-385391.7745969107
120,1.0810810810810811,-385913.99247434037
121,1.09009009009009,-386802.6694708475
122,1.0990990990990992,-387775.12742768385
123,1.1081081081081081,-388845.74724961387
124,1.117117117117117,-389920.6358470754
125,1.1261261261261262,-390980.83775401476
126,1.135135135135135,-392026.51988465636
127,1.1441441441441442,-392987.4336288319
128,1.1531531531531531,-393884.1901162372
129,1.162162162162162,-394709.21804197016
130,1.1711711711711712,-395522.1595482474
131,1.1801801801801801,-396310.3656046767
132,1.1891891891891893,-397012.782818835
133,1.1981981981981982,-397649.3612673371
134,1.207207207207207,-398139.26439151296
135,1.2162162162162162,-398607.8674278925
136,1.2252252252252251,-399067.5922691166
137,1.2342342342342343,-399559.6609262709
138,1.2432432432432432,-400259.92564414477
139,1.2522522522522523,-401078.36750670336
140,1.2612612612612613,-401884.51051692216
141,1.2702702702702702,-402678.49731929216
142,1.2792792792792793,-403371.74191578844
143,1.2882882882882882,-403871.8471369901
144,1.2972972972972974,-404264.05174121173
145,1.3063063063063063,-404517.3281180546
146,1.3153153153153152,-404756.0871184238
147,1.3243243243243243,-404987.7820910359
148,1.3333333333333333,-405398.96602241986
149,1.3423423423423424,-405794.7317394726
150,1.3513513513513513,-406172.79342564056
151,1.3603603603603605,-406542.46143990464
152,1.3693693693693694,-406888.1480778268
153,1.3783783783783783,-407030.5572558874
154,1.3873873873873874,-407157.5031683001
155,1.3963963963963963,-407186.8124432602
156,1.4054054054054055,-406860.84976293857
157,1.4144144144144144,-406531.66910237854
158,1.4234234234234233,-406282.68129824504
159,1.4324324324324325,-406097.56975482474
160,1.4414414414414414,-405927.7874335576
161,1.4504504504504505,-405753.0398296587
162,1.4594594594594594,-405602.64180220285
163,1.4684684684684683,-405813.4930125956
164,1.4774774774774775,-406048.56920660863
165,1.4864864864864864,-406211.447116682
166,1.4954954954954955,-406367.6737550193
167,1.5045045045045045,-406517.3405469097
168,1.5135135135135136,-406511.6950610991
