,H,Sxy
0,0.0,294.48117239047843
1,0.009009009009009009,-4743.660538740423
2,0.018018018018018018,-28095.497963731632
3,0.02702702702702703,-50989.969351259744
4,0.036036036036036036,-73471.94728127806
5,0.04504504504504504,-113897.00674298403
6,0.05405405405405406,-155889.1521180707
7,0.06306306306306306,-201859.76755711163
8,0.07207207207207207,-246974.58264104833
9,0.08108108108108109,-290499.8983895682
10,0.09009009009009009,-321502.5333086173
11,0.0990990990990991,-343758.9226751797
12,0.10810810810810811,-367148.31309707096
13,0.11711711711711711,-389580.19450847973
14,0.12612612612612611,-410544.2482700461
15,0.13513513513513514,-427270.5087930441
16,0.14414414414414414,-441823.8134910895
17,0.15315315315315314,-458388.54724296957
18,0.16216216216216217,-475271.7519711145
19,0.17117117117117117,-491471.8672323053
20,0.18018018018018017,-504581.53905478015
21,0.1891891891891892,-516153.2940718833
22,0.1981981981981982,-527231.436790398
23,0.2072072072072072,-537829.5530368293
24,0.21621621621621623,-547879.7432509495
25,0.22522522522522523,-556237.1947514515
26,0.23423423423423423,-560571.3956571379
27,0.24324324324324323,-565279.0519739479
28,0.25225225225225223,-569907.3036823164
29,0.26126126126126126,-574293.7007717148
30,0.2702702702702703,-578416.5342393267
31,0.27927927927927926,-581946.589253656
32,0.2882882882882883,-585697.1462747096
33,0.2972972972972973,-589449.8385643291
34,0.3063063063063063,-592983.4760775419
35,0.3153153153153153,-594837.5200966935
36,0.32432432432432434,-594482.9014863229
37,0.3333333333333333,-593684.564750291
38,0.34234234234234234,-592515.2046358872
39,0.35135135135135137,-591293.0460066127
40,0.36036036036036034,-589745.2286591507
41,0.36936936936936937,-586654.5028861276
42,0.3783783783783784,-583974.5245988205
43,0.38738738738738737,-582802.5963573378
44,0.3963963963963964,-581585.3601974042
45,0.40540540540540543,-580302.3299142328
46,0.4144144144144144,-578773.4312548401
47,0.42342342342342343,-577197.3041567318
48,0.43243243243243246,-575314.450481434
49,0.44144144144144143,-572404.7428327574
50,0.45045045045045046,-569505.7307653103
51,0.45945945945945943,-565228.6056745744
52,0.46846846846846846,-561112.4317349597
53,0.4774774774774775,-557777.6122656526
54,0.48648648648648646,-554473.3265963072
55,0.4954954954954955,-551199.4909105016
56,0.5045045045045045,-546767.7211846638
