,H,Sxx
0,0.0,13152015.600579271
1,0.009009009009009009,13148656.955967555
2,0.018018018018018018,13140245.837456161
3,0.02702702702702703,13130783.234050218
4,0.036036036036036036,13077069.463142144
5,0.04504504504504504,12996530.919105146
6,0.05405405405405406,12915289.920776412
7,0.06306306306306306,12839709.432522323
8,0.07207207207207207,12700858.161988903
9,0.08108108108108109,12462153.569846395
10,0.09009009009009009,12230008.582784982
11,0.0990990990990991,12004697.087264888
12,0.10810810810810811,11792082.543504614
13,0.11711711711711711,11586383.024932336
14,0.12612612612612611,11387290.766503353
15,0.13513513513513514,11123352.726195298
16,0.14414414414414414,10863824.731375033
17,0.15315315315315314,10623147.137269441
18,0.16216216216216217,10384214.16043889
19,0.17117117117117117,10112082.898732254
20,0.18018018018018017,9853749.026391163
21,0.1891891891891892,9609044.823517466
22,0.1981981981981982,9379237.169613045
23,0.2072072072072072,9160135.601522747
24,0.21621621621621623,8951010.945217576
25,0.22522522522522523,8743943.079144731
26,0.23423423423423423,8528697.806239668
27,0.24324324324324323,8326787.120574488
28,0.25225225225225223,8134162.014213345
29,0.26126126126126126,7945701.383518258
30,0.2702702702702703,7754563.212365572
31,0.27927927927927926,7573333.63455664
32,0.2882882882882883,7402774.646302465
33,0.2972972972972973,7239558.321606606
34,0.3063063063063063,7083231.706962608
35,0.3153153153153153,6933367.577834287
36,0.32432432432432434,6757763.26268918
37,0.3333333333333333,6573987.226952062
38,0.34234234234234234,6399734.957591836
39,0.35135135135135137,6234272.980604961
40,0.36036036036036034,6067445.186559686
41,0.36936936936936937,5903774.292795157
42,0.3783783783783784,5749690.40688023
43,0.38738738738738737,5614066.0189986015
44,0.3963963963963964,5493791.35337086
45,0.40540540540540543,5378331.987560657
46,0.4144144144144144,5267310.170516063
47,0.42342342342342343,5160906.481600943
48,0.43243243243243246,5058634.866784717
49,0.44144144144144143,4960149.684537341
50,0.45045045045045046,4855901.483508693
51,0.45945945945945943,4742313.551467104
52,0.46846846846846846,4634071.297872432
53,0.4774774774774775,4530640.62671017
54,0.48648648648648646,4430136.742242441
55,0.4954954954954955,4328107.234101489
56,0.5045045045045045,4230549.882077245
57,0.5135135135135135,4137169.0202474263
58,0.5225225225225225,4048706.993288212
59,0.5315315315315315,3968120.7882698267
60,0.5405405405405406,3890559.652704334
61,0.5495495495495496,3815868.6800047006
62,0.5585585585585585,3743894.4818929145
63,0.5675675675675675,3674452.99928494
64,0.5765765765765766,3607398.0138082663
65,0.5855855855855856,3541622.4431952783
66,0.5945945945945946,3477251.3564880076
67,0.6036036036036035,3415068.42162767
68,0.6126126126126126,3354888.024748842
69,0.6216216216216216,3296209.0046444456
70,0.6306306306306306,3239430.274208216
71,0.6396396396396397,3184447.431690613
72,0.6486486486486487,3131105.836700321
73,0.6576576576576576,3079300.3883596067
74,0.6666666666666666,3029061.400774335
75,0.6756756756756757,2980324.7612923025
76,0.6846846846846847,2931011.914976776
77,0.6936936936936937,2882185.8118134676
78,0.7027027027027027,2834706.7666479954
79,0.7117117117117117,2788668.5544538945
80,0.7207207207207207,2740904.582022328
81,0.7297297297297297,2694263.1064217794
82,0.7387387387387387,2649063.077166901
83,0.7477477477477478,2605070.3803411205
84,0.7567567567567568,2562429.937278564
85,0.7657657657657657,2521085.320958362
86,0.7747747747747747,2480848.2791647697
87,0.7837837837837838,2441749.0984257897
88,0.7927927927927928,2403592.9808636243
89,0.8018018018018018,2366514.613713368
90,0.8108108108108109,2329908.221622411
91,0.8198198198198198,2293650.5742577626
92,0.8288288288288288,2258379.74781665
