,H,Sxx
0,0.0,6651824.098743865
1,0.009009009009009009,6651678.576327852
2,0.018018018018018018,6651201.929930583
3,0.02702702702702703,6650656.610065629
4,0.036036036036036036,6650042.650530353
5,0.04504504504504504,6646169.808434335
6,0.05405405405405406,6625732.646857258
7,0.06306306306306306,6602022.904419876
8,0.07207207207207207,6578070.371851454
9,0.08108108108108109,6553886.04544129
10,0.09009009009009009,6530284.34778559
11,0.0990990990990991,6507653.573172146
12,0.10810810810810811,6485338.982807724
13,0.11711711711711711,6463092.873203765
14,0.12612612612612611,6440916.186650233
15,0.13513513513513514,6418360.7084598765
16,0.14414414414414414,6389409.29556748
17,0.15315315315315314,6355951.0155243315
18,0.16216216216216217,6317131.236487528
19,0.17117117117117117,6278657.679418807
20,0.18018018018018017,6240506.9328417
21,0.1891891891891892,6202709.522816028
22,0.1981981981981982,6165591.67713086
23,0.2072072072072072,6128824.802966657
24,0.21621621621621623,6092405.742836402
25,0.22522522522522523,6056284.314485626
26,0.23423423423423423,6019335.5151577545
27,0.24324324324324323,5979882.881784881
28,0.25225225225225223,5938364.193814255
29,0.26126126126126126,5896791.96620952
30,0.2702702702702703,5855819.368575802
31,0.27927927927927926,5815618.065372509
32,0.2882882882882883,5776167.116798671
33,0.2972972972972973,5737211.915132561
34,0.3063063063063063,5698743.893318273
35,0.3153153153153153,5660754.660093944
36,0.32432432432432434,5623111.018306506
37,0.3333333333333333,5585182.707511694
38,0.34234234234234234,5543773.395719222
39,0.35135135135135137,5494521.366329432
40,0.36036036036036034,5446122.944139303
41,0.36936936936936937,5398315.755559248
42,0.3783783783783784,5351408.875751753
43,0.38738738738738737,5305374.2138139885
44,0.3963963963963964,5260112.0118516395
45,0.40540540540540543,5215603.303083658
46,0.4144144144144144,5174784.155761984
47,0.42342342342342343,5136569.089059308
48,0.43243243243243246,5093104.042779488
49,0.44144144144144143,5047071.459138451
50,0.45045045045045046,5001859.404209598
51,0.45945945945945943,4957419.159290842
52,0.46846846846846846,4913842.932391133
53,0.4774774774774775,4871109.764325941
54,0.48648648648648646,4829111.111947922
55,0.4954954954954955,4788274.877216698
56,0.5045045045045045,4752812.965152985
57,0.5135135135135135,4717770.191040963
58,0.5225225225225225,4683346.124068066
59,0.5315315315315315,4649418.409012193
60,0.5405405405405406,4615976.4372837795
61,0.5495495495495496,4582996.568311524
62,0.5585585585585585,4550500.457451933
63,0.5675675675675675,4518771.254864584
64,0.5765765765765766,4487481.0064664995
65,0.5855855855855856,4456620.675069595
66,0.5945945945945946,4424743.48015705
67,0.6036036036036035,4390866.736585493
68,0.6126126126126126,4356271.895311241
69,0.6216216216216216,4322217.890573447
70,0.6306306306306306,4288692.138832787
71,0.6396396396396397,4255649.706699732
72,0.6486486486486487,4223015.654679103
73,0.6576576576576576,4190966.980713257
74,0.6666666666666666,4159401.014047343
75,0.6756756756756757,4128306.932083658
76,0.6846846846846847,4097744.1847242527
77,0.6936936936936937,4070187.6824791245
78,0.7027027027027027,4043612.66919237
79,0.7117117117117117,4017354.6425866876
80,0.7207207207207207,3991435.3424156737
81,0.7297297297297297,3965848.2582203974
82,0.7387387387387387,3940415.619919393
83,0.7477477477477478,3915362.8384709153
84,0.7567567567567568,3890626.6105539203
85,0.7657657657657657,3866200.974136804
86,0.7747747747747747,3842080.115973902
87,0.7837837837837838,3818131.7602553125
88,0.7927927927927928,3792631.2773775365
89,0.8018018018018018,3765644.504334329
90,0.8108108108108109,3739035.533049156
91,0.8198198198198198,3712799.8705819855
92,0.8288288288288288,3687006.2253582976
93,0.8378378378378378,3661641.135937185
94,0.8468468468468469,3636629.2228693482
95,0.8558558558558559,3611956.214716636
96,0.8648648648648649,3587615.2793937204
97,0.8738738738738738,3563673.4286149642
98,0.8828828828828829,3539837.361539829
99,0.8918918918918919,3515997.799355658
100,0.9009009009009009,3492475.812286856
101,0.9099099099099099,3469265.1242706347
102,0.9189189189189189,3446216.191317082
103,0.9279279279279279,3423407.187754005
104,0.9369369369369369,3400917.4056407004
