,H,Sxx
0,0.0,5360496.307045998
1,0.009009009009009009,5360444.5877061635
2,0.018018018018018018,5355943.098563924
3,0.02702702702702703,5350253.508999713
4,0.036036036036036036,5344547.147798128
5,0.04504504504504504,5338754.8364152545
6,0.05405405405405406,5332813.582768507
7,0.06306306306306306,5326784.314547863
8,0.07207207207207207,5320682.955248074
9,0.08108108108108109,5314510.309614314
10,0.09009009009009009,5308309.0781658
11,0.0990990990990991,5301932.475613189
12,0.10810810810810811,5293925.87390961
13,0.11711711711711711,5283409.971126477
14,0.12612612612612611,5272796.0166611755
15,0.13513513513513514,5262102.721293751
16,0.14414414414414414,5251726.232219147
17,0.15315315315315314,5241968.267196268
18,0.16216216216216217,5228422.237425535
19,0.17117117117117117,5212509.157206888
20,0.18018018018018017,5196653.666183267
21,0.1891891891891892,5180660.157681893
22,0.1981981981981982,5164275.229651902
23,0.2072072072072072,5141974.911671497
24,0.21621621621621623,5113352.894187491
25,0.22522522522522523,5084990.630452373
26,0.23423423423423423,5057535.9800447505
27,0.24324324324324323,5030183.539851144
28,0.25225225225225223,5000735.468188133
29,0.26126126126126126,4970403.995247321
30,0.2702702702702703,4940415.080805471
31,0.27927927927927926,4910541.130452527
32,0.2882882882882883,4880978.245454085
33,0.2972972972972973,4852151.700292029
34,0.3063063063063063,4832693.179605715
35,0.3153153153153153,4813354.656369534
36,0.32432432432432434,4794313.827662908
37,0.3333333333333333,4775387.919425658
38,0.34234234234234234,4756582.777139415
39,0.35135135135135137,4731184.809003862
40,0.36036036036036034,4705869.405078404
41,0.36936936936936937,4680827.47338065
42,0.3783783783783784,4655968.963508449
43,0.38738738738738737,4631339.89936248
44,0.3963963963963964,4605447.366462248
45,0.40540540540540543,4577474.637001167
46,0.4144144144144144,4549905.743495698
47,0.42342342342342343,4522644.950938454
48,0.43243243243243246,4495673.524868798
49,0.44144144144144143,4469899.01941054
50,0.45045045045045046,4446425.523080592
51,0.45945945945945943,4423226.189871058
52,0.46846846846846846,4400327.6633998975
53,0.4774774774774775,4377657.560217445
