,H,Sxy
0,0.0,14895.271112914597
1,0.009009009009009009,-38186.17574283461
2,0.018018018018018018,-99597.18470682442
3,0.02702702702702703,-161457.4874628699
4,0.036036036036036036,-223760.92586320406
5,0.04504504504504504,-285187.952562527
6,0.05405405405405406,-327352.59921872336
7,0.06306306306306306,-376099.12125620834
8,0.07207207207207207,-425180.03010454745
9,0.08108108108108109,-474593.2291077963
10,0.09009009009009009,-520670.13782406086
11,0.0990990990990991,-543612.84847065
12,0.10810810810810811,-550924.5892633178
13,0.11711711711711711,-556619.7394555317
14,0.12612612612612611,-560922.7080993698
15,0.13513513513513514,-564024.963839434
16,0.14414414414414414,-553100.7287851458
17,0.15315315315315314,-546294.4198898341
18,0.16216216216216217,-539492.8140069989
19,0.17117117117117117,-532717.9257327232
20,0.18018018018018017,-525987.7335189879
21,0.1891891891891892,-507878.7584916469
22,0.1981981981981982,-484438.869521985
23,0.2072072072072072,-462098.3404724533
24,0.21621621621621623,-441301.6996765332
25,0.22522522522522523,-421909.1953136281
26,0.23423423423423423,-392655.2422785898
27,0.24324324324324323,-363881.25627053104
28,0.25225225225225223,-337189.75826561265
29,0.26126126126126126,-311185.2698865413
30,0.2702702702702703,-286840.7270089595
31,0.27927927927927926,-258431.1291196302
32,0.2882882882882883,-234859.55892594217
33,0.2972972972972973,-212840.53123467186
34,0.3063063063063063,-192541.25274732322
35,0.3153153153153153,-173801.68476935892
36,0.32432432432432434,-151911.88743199364
37,0.3333333333333333,-129088.25706978235
38,0.34234234234234234,-107998.23155516568
39,0.35135135135135137,-88455.29348556111
40,0.36036036036036034,-70103.31134086457
41,0.36936936936936937,-50254.47957617356
42,0.3783783783783784,-29308.90914578084
43,0.38738738738738737,-10000.239064591151
44,0.3963963963963964,7697.202123569428
45,0.40540540540540543,23927.687334353872
46,0.4144144144144144,40842.968781108364
47,0.42342342342342343,58740.918143922885
48,0.43243243243243246,75175.31307700607
49,0.44144144144144143,90295.75984775263
50,0.45045045045045046,103957.08328167297
51,0.45945945945945943,118042.628274027
52,0.46846846846846846,134388.34280567613
53,0.4774774774774775,149173.09146593642
54,0.48648648648648646,162538.6023242445
55,0.4954954954954955,174738.99152566833
