,H,Sxy
0,0.0,-54828.8975052404
1,0.009009009009009009,-100459.68443756085
2,0.018018018018018018,-152174.6624968249
3,0.02702702702702703,-203869.4002418036
4,0.036036036036036036,-253799.8368056854
5,0.04504504504504504,-297992.20326825546
6,0.05405405405405406,-343849.12576381565
7,0.06306306306306306,-393253.888659604
8,0.07207207207207207,-437462.1183798383
9,0.08108108108108109,-476487.11182838393
10,0.09009009009009009,-511192.91776095313
11,0.0990990990990991,-546726.7072025207
12,0.10810810810810811,-587251.298577643
13,0.11711711711711711,-625606.7151805066
14,0.12612612612612611,-661909.6474941984
15,0.13513513513513514,-690210.841081751
16,0.14414414414414414,-689251.5136348058
17,0.15315315315315314,-680400.6729733006
18,0.16216216216216217,-670016.4754660887
19,0.17117117117117117,-656757.723547493
20,0.18018018018018017,-644012.6684543516
21,0.1891891891891892,-626854.1046615234
22,0.1981981981981982,-613607.5177252097
23,0.2072072072072072,-600896.9834351477
24,0.21621621621621623,-588691.1281976993
25,0.22522522522522523,-575792.6212134117
26,0.23423423423423423,-558375.4536617133
27,0.24324324324324323,-538914.1516153578
28,0.25225225225225223,-520451.70278619044
29,0.26126126126126126,-502163.9821250035
30,0.2702702702702703,-484007.073183467
31,0.27927927927927926,-464039.5567980445
32,0.2882882882882883,-445351.0734594095
33,0.2972972972972973,-427664.71690145455
34,0.3063063063063063,-410911.750749052
35,0.3153153153153153,-395029.1731709627
36,0.32432432432432434,-376379.62670374685
37,0.3333333333333333,-362939.1918259269
38,0.34234234234234234,-350333.5599665093
39,0.35135135135135137,-338356.6567057331
40,0.36036036036036034,-327699.8556971427
41,0.36936936936936937,-315735.55498827825
42,0.3783783783783784,-301159.0800853883
43,0.38738738738738737,-287259.362560231
44,0.3963963963963964,-273997.9371707468
45,0.40540540540540543,-261338.9596113948
46,0.4144144144144144,-248405.71673506373
47,0.42342342342342343,-230972.80624576626
48,0.43243243243243246,-213142.64144852303
49,0.44144144144144143,-196057.53226471518
50,0.45045045045045046,-179932.39315020066
51,0.45945945945945943,-163830.31191191904
52,0.46846846846846846,-146756.79417485316
53,0.4774774774774775,-130626.67542531203
54,0.48648648648648646,-114700.49078337273
55,0.4954954954954955,-99039.9356490585
56,0.5045045045045045,-84527.30454201158
57,0.5135135135135135,-70545.2726635333
58,0.5225225225225225,-57592.83741837822
59,0.5315315315315315,-45447.12668528811
60,0.5405405405405406,-34236.85004863473
61,0.5495495495495496,-23701.878637440277
62,0.5585585585585585,-12417.115598369717
63,0.5675675675675675,-2637.073120822782
64,0.5765765765765766,6411.132802350395
65,0.5855855855855856,14846.557698318913
66,0.5945945945945946,22749.344930409115
67,0.6036036036036035,32621.05599585748
68,0.6126126126126126,42362.35444424319
69,0.6216216216216216,51022.29658141877
70,0.6306306306306306,58959.20676588132
71,0.6396396396396397,66251.42285849263
72,0.6486486486486487,73434.29391797625
73,0.6576576576576576,80438.09926279171
74,0.6666666666666666,86885.75123874914
75,0.6756756756756757,92822.82619259023
76,0.6846846846846847,98063.28533232669
77,0.6936936936936937,103774.75857823482
78,0.7027027027027027,109614.11858178281
79,0.7117117117117117,115335.75989764795
